,GO_id,Original_freq,Human_freq,Odds_ratio,p-value,GO_description
65,1903673,1,1,24.746666666666666,0.07626515566134118,mitotic cleavage furrow formation
66,0098857,1,2,12.372666666666667,0.11219083499766533,membrane microdomain
67,0045838,1,5,4.948266666666667,0.21180975287335949,positive regulation of membrane potential
68,1990239,1,6,4.123333333333333,0.24247021466861718,steroid hormone binding
69,0051225,3,36,2.063836898395722,0.1927160064303467,spindle assembly
70,0043325,3,26,2.859162895927602,0.10146417343268224,"phosphatidylinositol-3,4-bisphosphate binding"
71,0016540,1,15,1.6485333333333334,0.4699990602684637,protein autoprocessing
72,0034260,5,34,3.652223624034064,0.01691954628666619,negative regulation of GTPase activity
73,0032982,2,16,3.0949599465954605,0.15358760674226213,myosin filament
74,0001650,8,128,1.5505551816958276,0.2575208027813214,fibrillar center
75,0001712,1,2,12.372666666666667,0.11219083499766533,ectodermal cell fate commitment
76,0030837,2,15,3.301468624833111,0.13995701569250169,negative regulation of actin filament polymerization
77,0016575,1,30,0.8236,1.0,histone deacetylation
78,0008009,4,46,2.1552878179384205,0.1290080467754876,chemokine activity
79,0044212,12,211,1.4121811850265185,0.22332781541040123,transcription regulatory region DNA binding
80,0070064,4,20,4.964123159303882,0.012963997275975624,proline-rich region binding
81,0031305,1,33,0.7486060606060606,1.0,integral component of mitochondrial inner membrane
82,0005840,1,42,0.5879047619047619,1.0,ribosome
83,0002842,1,2,12.372666666666667,0.11219083499766533,positive regulation of T cell mediated immune response to tumor cell
84,0090136,2,10,4.953538050734313,0.07701179263369333,epithelial cell-cell adhesion
85,0002774,1,3,8.248,0.14672108943833265,Fc receptor mediated inhibitory signaling pathway
86,0030247,1,12,2.061,0.40297498248172575,polysaccharide binding
87,0003127,1,2,12.372666666666667,0.11219083499766533,detection of nodal flow
88,0035280,6,7,21.346883988494728,4.602472944817793e-06,miRNA loading onto RISC involved in gene silencing by miRNA
89,0008643,1,23,1.0746666666666667,0.6142308535817532,carbohydrate transport
90,0051896,1,12,2.061,0.40297498248172575,regulation of protein kinase B signaling
91,0002741,2,9,5.504227859368046,0.06582741083720452,positive regulation of cytokine secretion involved in immune response
92,0005871,2,52,0.9504467495121701,1.0,kinesin complex
93,0050768,3,22,3.3797399124939234,0.07143676503617458,negative regulation of neurogenesis
94,0060644,2,12,4.127503337783712,0.10095128972551272,mammary gland epithelial cell differentiation
95,1904155,1,2,12.372666666666667,0.11219083499766533,DN2 thymocyte differentiation
96,0019903,13,86,3.7841904581836516,0.00011879769141143796,protein phosphatase binding
97,0042734,13,67,4.862314444039963,1.1915742527841832e-05,presynaptic membrane
98,0005737,271,4293,1.876420917773119,5.373756746075768e-15,cytoplasm
99,0003924,35,311,2.868517487290952,2.5680396389476945e-07,GTPase activity
100,0032689,1,30,0.8236,1.0,negative regulation of interferon-gamma production
101,0030838,8,50,3.9862180349932705,0.001729197570580333,positive regulation of actin filament polymerization
102,0097264,2,7,7.0776273126072855,0.04534464555039706,self proteolysis
103,0045075,1,1,24.746666666666666,0.07626515566134118,regulation of interleukin-12 biosynthetic process
104,0042622,1,15,1.6485333333333334,0.4699990602684637,photoreceptor outer segment membrane
105,0008655,1,1,24.746666666666666,0.07626515566134118,pyrimidine-containing compound salvage
106,2000767,1,7,3.534095238095238,0.27193951635502905,positive regulation of cytoplasmic translation
107,0031728,1,5,4.948266666666667,0.21180975287335949,CCR3 chemokine receptor binding
108,0051893,6,22,6.786699206833435,0.000613180270669835,regulation of focal adhesion assembly
109,0004672,16,200,1.9984761904761905,0.01230069689867886,protein kinase activity
110,0034237,2,20,2.47543391188251,0.2101453046994043,protein kinase A regulatory subunit binding
111,0070528,3,15,4.958823529411765,0.03091228731179344,protein kinase C signaling
112,0071391,1,14,1.7663809523809524,0.4485372514865602,cellular response to estrogen stimulus
113,0005540,1,21,1.177142857142857,0.5823425346225922,hyaluronic acid binding
114,0021874,1,1,24.746666666666666,0.07626515566134118,Wnt signaling pathway involved in forebrain neuroblast division
115,0048850,1,2,12.372666666666667,0.11219083499766533,hypophysis morphogenesis
116,0030863,4,17,5.841089849594456,0.008005178810867224,cortical cytoskeleton
117,0032233,7,13,13.423904052936312,6.506381880040669e-06,positive regulation of actin filament bundle assembly
118,0045839,1,8,3.0921666666666665,0.30026387519370973,negative regulation of mitotic nuclear division
119,0048678,2,28,1.7674041579248523,0.32648832763212876,response to axon injury
120,0000145,4,16,6.206492637215529,0.006682721750567734,exocyst
121,0043154,4,63,1.5722572831006565,0.33306937838925166,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
122,0099171,2,4,12.38785046728972,0.0204115391592911,presynaptic modulation of chemical synaptic transmission
123,0099524,3,17,4.374960679458949,0.04079079876202936,postsynaptic cytosol
124,0099060,1,25,0.9885866666666666,1.0,integral component of postsynaptic specialization membrane
125,0042033,1,1,24.746666666666666,0.07626515566134118,chemokine biosynthetic process
126,0030346,2,7,7.0776273126072855,0.04534464555039706,protein phosphatase 2B binding
127,0051205,1,10,2.4734666666666665,0.3536537482674413,protein insertion into membrane
128,1901165,1,6,4.123333333333333,0.24247021466861718,positive regulation of trophoblast cell migration
129,0061049,1,9,2.7484444444444445,0.3274877175924458,cell growth involved in cardiac muscle cell development
130,0008305,1,23,1.0746666666666667,0.6142308535817532,integrin complex
131,0043931,4,8,12.418340026773762,0.0008745596689805911,ossification involved in bone maturation
132,0006851,1,23,1.0746666666666667,0.6142308535817532,mitochondrial calcium ion transmembrane transport
133,0099056,3,58,1.2794809146229025,0.5136897204899717,integral component of presynaptic membrane
134,1902622,2,3,16.518024032042725,0.013965244846001559,regulation of neutrophil migration
135,0023019,1,20,1.2360666666666666,0.5654244787436647,signal transduction involved in regulation of gene expression
136,0009880,3,22,3.3797399124939234,0.07143676503617458,embryonic pattern specification
137,0042613,1,11,2.2484848484848485,0.3788030169645886,MHC class II protein complex
138,0008553,1,14,1.7663809523809524,0.4485372514865602,"proton-exporting ATPase activity, phosphorylative mechanism"
139,0061734,1,5,4.948266666666667,0.21180975287335949,parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization
140,0099563,2,4,12.38785046728972,0.0204115391592911,modification of synaptic structure
141,0006367,7,161,1.075268817204301,0.8395789132954328,transcription initiation from RNA polymerase II promoter
142,0007097,2,13,3.8097976789565573,0.11359209256849359,nuclear migration
143,0043408,1,56,0.4405952380952381,0.727226571620966,regulation of MAPK cascade
144,0072284,2,5,9.909746328437917,0.027846982040804817,metanephric S-shaped body morphogenesis
145,0060082,1,1,24.746666666666666,0.07626515566134118,eye blink reflex
146,0010389,7,80,2.173504704301075,0.08406954344944527,regulation of G2/M transition of mitotic cell cycle
147,0030659,13,141,2.3012166291875684,0.009366141541957914,cytoplasmic vesicle membrane
148,0017046,1,42,0.5879047619047619,1.0,peptide hormone binding
149,0046855,2,14,3.5374785428189965,0.12661011968488678,inositol phosphate dephosphorylation
150,0048705,2,31,1.596106636806064,0.3693024111850029,skeletal system morphogenesis
151,0014045,1,1,24.746666666666666,0.07626515566134118,establishment of endothelial blood-brain barrier
152,1902725,1,4,6.185666666666667,0.1799100505871417,negative regulation of satellite cell differentiation
153,0070431,1,7,3.534095238095238,0.27193951635502905,nucleotide-binding oligomerization domain containing 2 signaling pathway
154,0006044,1,14,1.7663809523809524,0.4485372514865602,N-acetylglucosamine metabolic process
155,0003727,5,43,2.8864018953800112,0.0379241552705091,single-stranded RNA binding
156,0097553,6,7,21.346883988494728,4.602472944817793e-06,calcium ion transmembrane import into cytosol
157,2000573,4,16,6.206492637215529,0.006682721750567734,positive regulation of DNA biosynthetic process
158,0048864,1,5,4.948266666666667,0.21180975287335949,stem cell development
159,0051443,3,21,3.54087089381207,0.06466061192777692,positive regulation of ubiquitin-protein transferase activity
160,0005802,12,161,1.8557896771699207,0.04625579674677933,trans-Golgi network
161,0001816,1,26,0.9505128205128205,1.0,cytokine production
162,2000649,1,17,1.4544313725490197,0.5104525163676569,regulation of sodium ion transmembrane transporter activity
163,0097444,1,3,8.248,0.14672108943833265,spine apparatus
164,0006895,3,15,4.958823529411765,0.03091228731179344,Golgi to endosome transport
165,0021794,1,12,2.061,0.40297498248172575,thalamus development
166,0030295,2,27,1.8329624684764871,0.31203198274161953,protein kinase activator activity
167,1904022,1,2,12.372666666666667,0.11219083499766533,positive regulation of G protein-coupled receptor internalization
168,0045727,6,66,2.2568639414277,0.06094326413483385,positive regulation of translation
169,0097291,1,1,24.746666666666666,0.07626515566134118,renal phosphate ion absorption
170,0008045,4,29,3.421871393620459,0.03798453120312184,motor neuron axon guidance
171,1902415,1,1,24.746666666666666,0.07626515566134118,regulation of mRNA binding
172,0036464,6,72,2.0681208053691273,0.12790249013980673,cytoplasmic ribonucleoprotein granule
173,0031994,1,10,2.4734666666666665,0.3536537482674413,insulin-like growth factor I binding
174,0051092,20,146,3.450892940801679,7.351551282576566e-06,positive regulation of NF-kappaB transcription factor activity
175,0060394,1,13,1.9023589743589744,0.42620757421448785,negative regulation of pathway-restricted SMAD protein phosphorylation
176,0046875,4,28,3.5442723274048573,0.034402885214790783,ephrin receptor binding
177,0086073,1,6,4.123333333333333,0.24247021466861718,bundle of His cell-Purkinje myocyte adhesion involved in cell communication
178,0030203,1,10,2.4734666666666665,0.3536537482674413,glycosaminoglycan metabolic process
179,0002830,1,6,4.123333333333333,0.24247021466861718,positive regulation of type 2 immune response
180,2001286,1,1,24.746666666666666,0.07626515566134118,regulation of caveolin-mediated endocytosis
181,0070670,1,4,6.185666666666667,0.1799100505871417,response to interleukin-4
182,0035864,1,5,4.948266666666667,0.21180975287335949,response to potassium ion
183,1903531,1,2,12.372666666666667,0.11219083499766533,negative regulation of secretion by cell
184,0099003,2,8,6.192590120160213,0.055249293647912846,vesicle-mediated transport in synapse
185,0030496,11,156,1.7537681912681913,0.10168769620781465,midbody
186,0006353,1,9,2.7484444444444445,0.3274877175924458,"DNA-templated transcription, termination"
187,0043122,1,17,1.4544313725490197,0.5104525163676569,regulation of I-kappaB kinase/NF-kappaB signaling
188,0007568,12,169,1.7671729748340552,0.07686683614048326,aging
189,0031477,1,1,24.746666666666666,0.07626515566134118,myosin VII complex
190,0031625,30,288,2.63999653259362,1.0497321962754712e-05,ubiquitin protein ligase binding
191,0051898,5,45,2.7578194816800714,0.04408730966436226,negative regulation of protein kinase B signaling
192,0045876,1,4,6.185666666666667,0.1799100505871417,positive regulation of sister chromatid cohesion
193,0015833,1,4,6.185666666666667,0.1799100505871417,peptide transport
194,0051865,5,67,1.8500660237685567,0.20539260813885896,protein autoubiquitination
195,0002064,2,12,4.127503337783712,0.10095128972551272,epithelial cell development
196,0001227,7,249,0.6919290063479725,0.4161997842257996,"DNA-binding transcription repressor activity, RNA polymerase II-specific"
197,0007569,2,25,1.9798130841121495,0.2829409139424401,cell aging
198,0006361,1,31,0.796989247311828,1.0,transcription initiation from RNA polymerase I promoter
199,1904695,1,2,12.372666666666667,0.11219083499766533,positive regulation of vascular smooth muscle contraction
200,0048407,3,11,6.763490520175012,0.015468277866190547,platelet-derived growth factor binding
201,0042803,56,864,1.6503996802557954,0.0008541059290371354,protein homodimerization activity
202,0021938,2,4,12.38785046728972,0.0204115391592911,smoothened signaling pathway involved in regulation of cerebellar granule cell precursor cell proliferation
203,0030515,1,15,1.6485333333333334,0.4699990602684637,snoRNA binding
204,0008610,1,12,2.061,0.40297498248172575,lipid biosynthetic process
205,0051091,17,111,3.849694381029531,9.638474517356628e-06,positive regulation of DNA-binding transcription factor activity
206,0005123,4,15,6.620615796519411,0.0055133545160393465,death receptor binding
207,1904504,1,5,4.948266666666667,0.21180975287335949,positive regulation of lipophagy
208,2000484,1,17,1.4544313725490197,0.5104525163676569,positive regulation of interleukin-8 secretion
209,0042327,6,27,5.52841163310962,0.001528156234827395,positive regulation of phosphorylation
210,0098698,1,2,12.372666666666667,0.11219083499766533,postsynaptic specialization assembly
211,0043087,4,70,1.4144960795563206,0.5363456425866291,regulation of GTPase activity
212,0032497,1,4,6.185666666666667,0.1799100505871417,detection of lipopolysaccharide
213,0001845,1,4,6.185666666666667,0.1799100505871417,phagolysosome assembly
214,0000226,5,106,1.166915372552987,0.6229030728786414,microtubule cytoskeleton organization
215,0061024,26,131,5.045327717820479,3.9039602612339765e-10,membrane organization
216,0008065,1,3,8.248,0.14672108943833265,establishment of blood-nerve barrier
217,0030168,18,102,4.444025359120456,8.891988747342744e-07,platelet activation
218,0035494,1,3,8.248,0.14672108943833265,SNARE complex disassembly
219,0045724,2,15,3.301468624833111,0.13995701569250169,positive regulation of cilium assembly
220,0016079,6,24,6.220469798657718,0.0009045525520536979,synaptic vesicle exocytosis
221,0006641,1,31,0.796989247311828,1.0,triglyceride metabolic process
222,0001866,1,2,12.372666666666667,0.11219083499766533,NK T cell proliferation
223,2000727,2,9,5.504227859368046,0.06582741083720452,positive regulation of cardiac muscle cell differentiation
224,0030330,1,16,1.5454166666666667,0.49062668804095777,"DNA damage response, signal transduction by p53 class mediator"
225,0060489,1,2,12.372666666666667,0.11219083499766533,planar dichotomous subdivision of terminal units involved in lung branching morphogenesis
226,0019905,4,53,1.8699199312975172,0.28445812363762735,syntaxin binding
227,0019062,1,4,6.185666666666667,0.1799100505871417,virion attachment to host cell
228,0000053,1,1,24.746666666666666,0.07626515566134118,argininosuccinate metabolic process
229,0007144,1,6,4.123333333333333,0.24247021466861718,female meiosis I
230,0010008,13,205,1.57728865093529,0.11192525129393863,endosome membrane
231,0009954,5,24,5.176776139410188,0.004795350285874584,proximal/distal pattern formation
232,0051591,2,44,1.1237407452360724,0.6997266692910373,response to cAMP
233,0032535,1,1,24.746666666666666,0.07626515566134118,regulation of cellular component size
234,0005847,1,14,1.7663809523809524,0.4485372514865602,mRNA cleavage and polyadenylation specificity factor complex
235,0017145,1,6,4.123333333333333,0.24247021466861718,stem cell division
236,0035774,4,33,3.006450042594621,0.054364135086605786,positive regulation of insulin secretion involved in cellular response to glucose stimulus
237,1902083,1,5,4.948266666666667,0.21180975287335949,negative regulation of peptidyl-cysteine S-nitrosylation
238,0042288,1,18,1.3735555555555556,0.5295076713423529,MHC class I protein binding
239,0001967,2,13,3.8097976789565573,0.11359209256849359,suckling behavior
240,0032532,3,7,10.630634071810542,0.005726053158921097,regulation of microvillus length
241,0043231,40,717,1.4001141653278721,0.05410639873440275,intracellular membrane-bounded organelle
242,1990961,1,7,3.534095238095238,0.27193951635502905,xenobiotic detoxification by transmembrane export across the plasma membrane
243,0010606,1,6,4.123333333333333,0.24247021466861718,positive regulation of cytoplasmic mRNA processing body assembly
244,0030296,1,10,2.4734666666666665,0.3536537482674413,protein tyrosine kinase activator activity
245,0005095,2,14,3.5374785428189965,0.12661011968488678,GTPase inhibitor activity
246,0034138,2,11,4.502973661852167,0.08873943088783114,toll-like receptor 3 signaling pathway
247,0097009,2,34,1.455038090002356,0.650493651910638,energy homeostasis
248,0031624,3,32,2.322317847593583,0.15394741699776543,ubiquitin conjugating enzyme binding
249,0034454,2,10,4.953538050734313,0.07701179263369333,microtubule anchoring at centrosome
250,0060171,2,5,9.909746328437917,0.027846982040804817,stereocilium membrane
251,0005176,2,4,12.38785046728972,0.0204115391592911,ErbB-2 class receptor binding
252,0017119,1,11,2.2484848484848485,0.3788030169645886,Golgi transport complex
253,0050863,2,7,7.0776273126072855,0.04534464555039706,regulation of T cell activation
254,0008104,9,73,3.0718901155706533,0.004508146339607989,protein localization
255,0007412,1,3,8.248,0.14672108943833265,axon target recognition
256,0010811,2,37,1.3368455237614116,0.6638689251832693,positive regulation of cell-substrate adhesion
257,0021591,1,16,1.5454166666666667,0.49062668804095777,ventricular system development
258,0003735,2,154,0.31916147937509753,0.09645040979519225,structural constituent of ribosome
259,2000120,1,3,8.248,0.14672108943833265,positive regulation of sodium-dependent phosphate transport
260,0060079,7,34,5.126858001265022,0.0009266924920117381,excitatory postsynaptic potential
261,0001042,2,5,9.909746328437917,0.027846982040804817,RNA polymerase I core binding
262,0150105,1,5,4.948266666666667,0.21180975287335949,protein localization to cell-cell junction
263,2000774,1,13,1.9023589743589744,0.42620757421448785,positive regulation of cellular senescence
264,0070840,1,21,1.177142857142857,0.5823425346225922,dynein complex binding
265,0016746,3,22,3.3797399124939234,0.07143676503617458,"transferase activity, transferring acyl groups"
266,0004056,1,1,24.746666666666666,0.07626515566134118,argininosuccinate lyase activity
267,0008309,1,2,12.372666666666667,0.11219083499766533,double-stranded DNA exodeoxyribonuclease activity
268,1990583,1,1,24.746666666666666,0.07626515566134118,phospholipase D activator activity
269,0006637,1,30,0.8236,1.0,acyl-CoA metabolic process
270,0001553,1,6,4.123333333333333,0.24247021466861718,luteinization
271,0150111,1,4,6.185666666666667,0.1799100505871417,regulation of transepithelial transport
272,0045776,2,26,1.9035637259936324,0.297510064859644,negative regulation of blood pressure
273,0046488,1,9,2.7484444444444445,0.3274877175924458,phosphatidylinositol metabolic process
274,0097237,2,7,7.0776273126072855,0.04534464555039706,cellular response to toxic substance
275,0005793,3,75,0.9885561497326203,1.0,endoplasmic reticulum-Golgi intermediate compartment
276,0021987,6,65,2.291708828084667,0.05766847645460334,cerebral cortex development
277,0003323,1,12,2.061,0.40297498248172575,type B pancreatic cell development
278,0010822,1,5,4.948266666666667,0.21180975287335949,positive regulation of mitochondrion organization
279,0035556,38,366,2.649506817188973,5.981235329530462e-07,intracellular signal transduction
280,0070945,1,3,8.248,0.14672108943833265,neutrophil mediated killing of gram-negative bacterium
281,0071455,1,7,3.534095238095238,0.27193951635502905,cellular response to hyperoxia
282,0005019,1,2,12.372666666666667,0.11219083499766533,platelet-derived growth factor beta-receptor activity
283,0007163,13,42,7.7670344560588465,1.3437178853705002e-07,establishment or maintenance of cell polarity
284,0031775,1,1,24.746666666666666,0.07626515566134118,lutropin-choriogonadotropic hormone receptor binding
285,0051496,13,51,6.393272756256974,8.807034523652572e-07,positive regulation of stress fiber assembly
286,0050780,1,1,24.746666666666666,0.07626515566134118,dopamine receptor binding
287,0043576,2,6,8.257676902536716,0.036185102967621764,regulation of respiratory gaseous exchange
288,0000184,2,116,0.42458910731550115,0.3337090303456519,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
289,0070700,2,8,6.192590120160213,0.055249293647912846,BMP receptor binding
290,0017034,2,5,9.909746328437917,0.027846982040804817,Rap guanyl-nucleotide exchange factor activity
291,0042711,1,12,2.061,0.40297498248172575,maternal behavior
292,0048769,1,3,8.248,0.14672108943833265,sarcomerogenesis
293,0070371,3,29,2.5629725244329706,0.12672124706427565,ERK1 and ERK2 cascade
294,0097194,3,17,4.374960679458949,0.04079079876202936,execution phase of apoptosis
295,0031077,1,4,6.185666666666667,0.1799100505871417,post-embryonic camera-type eye development
296,0004867,6,91,1.6346338225532857,0.2807329990527163,serine-type endopeptidase inhibitor activity
297,0010956,1,3,8.248,0.14672108943833265,negative regulation of calcidiol 1-monooxygenase activity
298,0032465,1,39,0.6332307692307693,1.0,regulation of cytokinesis
299,0010694,1,6,4.123333333333333,0.24247021466861718,positive regulation of alkaline phosphatase activity
300,0061101,1,2,12.372666666666667,0.11219083499766533,neuroendocrine cell differentiation
301,0048015,4,55,1.8017281246196908,0.292341891203102,phosphatidylinositol-mediated signaling
302,0050982,3,13,5.722336487042369,0.02246590278560716,detection of mechanical stimulus
303,0032498,1,1,24.746666666666666,0.07626515566134118,detection of muramyl dipeptide
304,0007611,12,56,5.365841871254591,1.0780126446417283e-05,learning or memory
305,0071203,10,11,22.75794381057539,1.7821762638579071e-09,WASH complex
306,0021942,1,4,6.185666666666667,0.1799100505871417,radial glia guided migration of Purkinje cell
307,1900095,1,1,24.746666666666666,0.07626515566134118,regulation of dosage compensation by inactivation of X chromosome
308,0060158,3,14,5.313311688311688,0.026508399596693332,phospholipase C-activating dopamine receptor signaling pathway
309,0001774,1,27,0.9152592592592592,1.0,microglial cell activation
310,0048807,1,3,8.248,0.14672108943833265,female genitalia morphogenesis
311,0070424,3,3,24.810160427807485,0.0010726562195048051,regulation of nucleotide-binding oligomerization domain containing signaling pathway
312,0060687,1,6,4.123333333333333,0.24247021466861718,regulation of branching involved in prostate gland morphogenesis
313,0099525,2,5,9.909746328437917,0.027846982040804817,presynaptic dense core vesicle exocytosis
314,1990851,3,4,18.606617647058822,0.0018229319535189557,Wnt-Frizzled-LRP5/6 complex
315,0005747,1,48,0.51425,1.0,mitochondrial respiratory chain complex I
316,0070911,3,26,2.859162895927602,0.10146417343268224,global genome nucleotide-excision repair
317,0016274,1,8,3.0921666666666665,0.30026387519370973,protein-arginine N-methyltransferase activity
318,0001533,2,45,1.0987093902981753,0.7051423474087117,cornified envelope
319,0009611,8,60,3.3200538358008074,0.0047513857201302,response to wounding
320,0006351,2,100,0.4929506008010681,0.4424768438022736,"transcription, DNA-templated"
321,1904385,1,11,2.2484848484848485,0.3788030169645886,cellular response to angiotensin
322,0000052,1,3,8.248,0.14672108943833265,citrulline metabolic process
323,0008306,3,28,2.6546504965622613,0.1180664006394413,associative learning
324,0042147,6,77,1.9333042796130044,0.1409516373936656,"retrograde transport, endosome to Golgi"
325,0000987,1,44,0.5611212121212121,1.0,proximal promoter sequence-specific DNA binding
326,0038061,5,57,2.175814872301397,0.09291776897926594,NIK/NF-kappaB signaling
327,0048013,14,83,4.228997400729104,2.2507532239927055e-05,ephrin receptor signaling pathway
328,1902824,1,2,12.372666666666667,0.11219083499766533,positive regulation of late endosome to lysosome transport
329,0070935,1,16,1.5454166666666667,0.49062668804095777,3'-UTR-mediated mRNA stabilization
330,0099149,4,12,8.27710843373494,0.002840134358749306,regulation of postsynaptic neurotransmitter receptor internalization
331,0098691,1,13,1.9023589743589744,0.42620757421448785,dopaminergic synapse
332,1900271,2,14,3.5374785428189965,0.12661011968488678,regulation of long-term synaptic potentiation
333,0010575,1,28,0.8825238095238095,1.0,positive regulation of vascular endothelial growth factor production
334,0008236,3,55,1.3494895478852698,0.49340594389630105,serine-type peptidase activity
335,0060769,1,3,8.248,0.14672108943833265,positive regulation of epithelial cell proliferation involved in prostate gland development
336,1904825,2,5,9.909746328437917,0.027846982040804817,protein localization to microtubule plus-end
337,0010512,1,2,12.372666666666667,0.11219083499766533,negative regulation of phosphatidylinositol biosynthetic process
338,0004843,2,100,0.4929506008010681,0.4424768438022736,thiol-dependent ubiquitin-specific protease activity
